form_id	lexeme_id	root_id	form_raw	form_nfc	form_vocalized	form_unvocalized	form_stripped	form_vocalized_variants	form_unvocalized_variants	pos	finiteness	tense	aspect	mood	person	number	gender	voice	binyan	canonical_cell	is_past_cell	unimorph_tag_raw	is_syncretic	syncretism_group	is_syncretic_unvocalized	syncretism_group_unvocalized	plene_consistent	wiktionary_corroborated	ud_attested	is_attested	is_generated	source_primary	source_ids	confidence	quality_tier	quality_flags
LX-fa50a91874.FUT.1PL	LX-fa50a91874	RT-76612fe279	נָשִׂים	נָשִׂים	נָשִׂים	נשים	נשים			V	FIN	FUT	NA	IND	1	PL	NA	NA	PAAL	FUT.1PL	False	V;1;PL;FUT	False		False		True		True	True	False	unimorph_heb	heb_voc:32610|heb:32552	0.988	GOLD	
LX-fa50a91874.FUT.2MPL	LX-fa50a91874	RT-76612fe279	תָּשִׂימוּ	תָּשִׂימוּ	תָּשִׂימוּ	תשימו	תשימו			V	FIN	FUT	NA	IND	2	PL	MASC	NA	PAAL	FUT.2MPL	False	V;2;PL;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:32632|heb:32573	0.988	GOLD	
LX-fa50a91874.FUT.2FPL	LX-fa50a91874	RT-76612fe279	תָּשֵׂמְנָה	תָּשֵׂמְנָה	תָּשֵׂמְנָה	תשמנה	תשמנה			V	FIN	FUT	NA	IND	2	PL	FEM	NA	PAAL	FUT.2FPL	False	V;2;PL;FUT;FEM	True	LX-fa50a91874:V4	True	LX-fa50a91874:U5	True		False	True	False	unimorph_heb	heb_voc:32633|heb:32575	0.988	GOLD	
LX-fa50a91874.FUT.3MPL	LX-fa50a91874	RT-76612fe279	יָשִׂימוּ	יָשִׂימוּ	יָשִׂימוּ	ישימו	ישימו			V	FIN	FUT	NA	IND	3	PL	MASC	NA	PAAL	FUT.3MPL	False	V;3;PL;FUT;MASC	False		False		True		True	True	False	unimorph_heb	heb_voc:32608|heb:32550	0.988	GOLD	
LX-fa50a91874.FUT.3FPL	LX-fa50a91874	RT-76612fe279	תָּשֵׂמְנָה	תָּשֵׂמְנָה	תָּשֵׂמְנָה	תשמנה	תשמנה			V	FIN	FUT	NA	IND	3	PL	FEM	NA	PAAL	FUT.3FPL	False	V;3;PL;FUT;FEM	True	LX-fa50a91874:V4	True	LX-fa50a91874:U5	True		False	True	False	unimorph_heb	heb_voc:32634|heb:32576	0.988	GOLD	
LX-fa50a91874.IMP.2MSG	LX-fa50a91874	RT-76612fe279	שִׂים	שִׂים	שִׂים	שים	שים			V	FIN	NA	NA	IMP	2	SG	MASC	NA	PAAL	IMP.2MSG	False	V;2;SG;IMP;MASC	False		False		True	True	False	True	False	unimorph_heb	heb_voc:32611|heb:32553	0.988	GOLD	WIKT_CORROBORATED
LX-fa50a91874.IMP.2FSG	LX-fa50a91874	RT-76612fe279	שִׂימִי	שִׂימִי	שִׂימִי	שימי	שימי			V	FIN	NA	NA	IMP	2	SG	FEM	NA	PAAL	IMP.2FSG	False	V;2;SG;IMP;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:32612|heb:32556	0.988	GOLD	
LX-fa50a91874.IMP.2MPL	LX-fa50a91874	RT-76612fe279	שִׂימוּ	שִׂימוּ	שִׂימוּ	שימו	שימו			V	FIN	NA	NA	IMP	2	PL	MASC	NA	PAAL	IMP.2MPL	False	V;2;PL;IMP;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:32614|heb:32555	0.988	GOLD	
LX-fa50a91874.IMP.2FPL	LX-fa50a91874	RT-76612fe279	שֵׂמְנָה	שֵׂמְנָה	שֵׂמְנָה	שמנה	שמנה			V	FIN	NA	NA	IMP	2	PL	FEM	NA	PAAL	IMP.2FPL	False	V;2;PL;IMP;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:32615|heb:32564	0.988	GOLD	
LX-fa50a91874.NFIN	LX-fa50a91874	RT-76612fe279	לָשִׂים	לָשִׂים	לָשִׂים	לשים	לשים			V	NFIN	NA	NA	NA	NA	NA	NA	NA	PAAL	NFIN	False	V;NFIN	False		False		True	True	False	True	False	unimorph_heb	heb_voc:32609|heb:32551	0.988	GOLD	WIKT_CORROBORATED
LX-fa50a91874.MSDR	LX-fa50a91874	RT-76612fe279	שִׂימָה	שִׂימָה	שִׂימָה	שימה	שימה			V.MSDR	NFIN	NA	NA	NA	NA	NA	NA	NA	PAAL	MSDR	False	V.MSDR	False		False		True		False	True	False	unimorph_heb	heb_voc:32613|heb:32554	0.988	GOLD	
LX-fa50df65d8.PST.3MSG	LX-fa50df65d8	RT-48bc52e5f7	צָלַף	צָלַף	צָלַף	צלף	צלף			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p8501:r519168:o1611:t0	0.768	SILVER	
LX-fa50df65d8.PRS.MSG	LX-fa50df65d8	RT-48bc52e5f7	צוֹלֵף	צוֹלֵף	צוֹלֵף		צולף			V	FIN	PRS	NA	IND	NA	SG	MASC	NA	PAAL	PRS.MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p20073:r324426:t0:קל הווה	0.768	SILVER	MISSING_UNVOCALIZED
LX-fa50df65d8.FUT.3MSG	LX-fa50df65d8	RT-48bc52e5f7	יִצְלֹף	יִצְלֹף	יִצְלֹף		יצלף			V	FIN	FUT	NA	IND	3	SG	MASC	NA	PAAL	FUT.3MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p20073:r324426:t0:קל עתיד	0.768	SILVER	MISSING_UNVOCALIZED
LX-fa50df65d8.IMP.2MSG	LX-fa50df65d8	RT-48bc52e5f7	צְלֹף	צְלֹף	צְלֹף		צלף			V	FIN	NA	NA	IMP	2	SG	MASC	NA	PAAL	IMP.2MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p20073:r324426:t0:קל ציווי	0.768	SILVER	MISSING_UNVOCALIZED
LX-fa50df65d8.NFIN	LX-fa50df65d8	RT-48bc52e5f7	לִצְלֹף	לִצְלֹף	לִצְלֹף		לצלף			V	NFIN	NA	NA	NA	NA	NA	NA	NA	PAAL	NFIN	False		False		False				False	True	False	hewiktionary	wikt:conj:p20073:r324426:t0:קל שם הפועל	0.768	SILVER	MISSING_UNVOCALIZED
LX-fa6f665b58.PST.3MSG	LX-fa6f665b58	RT-78933b6184	פִּלֵּא	פִּלֵּא	פִּלֵּא		פלא			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True		False		False				False	True	False	hewiktionary	wikt:entry:p54456:r521726:o2085:t0	0.64	SILVER	MISSING_UNVOCALIZED
LX-fa718f1538.PST.3MSG	LX-fa718f1538	RT-fa7cec1971	קֻפַּד	קֻפַּד	קֻפַּד	קופד	קפד			V	FIN	PST	NA	IND	3	SG	MASC	NA	PUAL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p49441:r409892:o680:t0	0.64	SILVER	
LX-fa7c5b58d1.PST.1SG	LX-fa7c5b58d1		הִבְרַגְתִּי	הִבְרַגְתִּי	הִבְרַגְתִּי	הברגתי	הברגתי			V	FIN	PST	NA	IND	1	SG	NA	NA		PST.1SG	True	V;1;SG;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:16649|heb:16766	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.2MSG	LX-fa7c5b58d1		הִבְרַגְתָּ	הִבְרַגְתָּ	הִבְרַגְתָּ	הברגת	הברגת			V	FIN	PST	NA	IND	2	SG	MASC	NA		PST.2MSG	True	V;2;SG;PST;MASC	False		True	LX-fa7c5b58d1:U1	True		False	True	False	unimorph_heb	heb_voc:16652|heb:16764	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.2FSG	LX-fa7c5b58d1		הִבְרַגְתְּ	הִבְרַגְתְּ	הִבְרַגְתְּ	הברגת	הברגת			V	FIN	PST	NA	IND	2	SG	FEM	NA		PST.2FSG	True	V;2;SG;PST;FEM	False		True	LX-fa7c5b58d1:U1	True		False	True	False	unimorph_heb	heb_voc:16648|heb:16765	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.3MSG	LX-fa7c5b58d1		הִבְרִיג	הִבְרִיג	הִבְרִיג	הבריג	הבריג			V	FIN	PST	NA	IND	3	SG	MASC	NA		PST.3MSG	True	V;3;SG;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16644|heb:16769	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.3FSG	LX-fa7c5b58d1		הִבְרִיגָה	הִבְרִיגָה	הִבְרִיגָה	הבריגה	הבריגה			V	FIN	PST	NA	IND	3	SG	FEM	NA		PST.3FSG	True	V;3;SG;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:16645|heb:16770	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.1PL	LX-fa7c5b58d1		הִבְרַגְנוּ	הִבְרַגְנוּ	הִבְרַגְנוּ	הברגנו	הברגנו			V	FIN	PST	NA	IND	1	PL	NA	NA		PST.1PL	True	V;1;PL;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:16647|heb:16763	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.2MPL	LX-fa7c5b58d1		הִבְרַגְתֶּם	הִבְרַגְתֶּם	הִבְרַגְתֶּם	הברגתם	הברגתם			V	FIN	PST	NA	IND	2	PL	MASC	NA		PST.2MPL	True	V;2;PL;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16650|heb:16767	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.2FPL	LX-fa7c5b58d1		הִבְרַגְתֶּן	הִבְרַגְתֶּן	הִבְרַגְתֶּן	הברגתן	הברגתן			V	FIN	PST	NA	IND	2	PL	FEM	NA		PST.2FPL	True	V;2;PL;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:16651|heb:16768	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PST.3PL	LX-fa7c5b58d1		הִבְרִיגוּ	הִבְרִיגוּ	הִבְרִיגוּ	הבריגו	הבריגו			V	FIN	PST	NA	IND	3	PL	NA	NA		PST.3PL	True	V;3;PL;PST	False		True	LX-fa7c5b58d1:U2	True		False	True	False	unimorph_heb	heb_voc:16646|heb:16771	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PRS.MSG	LX-fa7c5b58d1		מַבְרִיג	מַבְרִיג	מַבְרִיג	מבריג	מבריג			V	FIN	PRS	NA	IND	NA	SG	MASC	NA		PRS.MSG	False	V;SG;PRS;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16661|heb:16777	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PRS.FSG	LX-fa7c5b58d1		מַבְרִיגָה	מַבְרִיגָה	מַבְרִיגָה	מבריגה	מבריגה			V	FIN	PRS	NA	IND	NA	SG	FEM	NA		PRS.FSG	False	V;SG;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:16663|heb:16778	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PRS.MPL	LX-fa7c5b58d1		מַבְרִיגִים	מַבְרִיגִים	מַבְרִיגִים	מבריגים	מבריגים			V	FIN	PRS	NA	IND	NA	PL	MASC	NA		PRS.MPL	False	V;PL;PRS;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16662|heb:16780	0.0	QUESTIONABLE	
LX-fa7c5b58d1.PRS.FPL	LX-fa7c5b58d1		מַבְרִיגוֹת	מַבְרִיגוֹת	מַבְרִיגוֹת	מבריגות	מבריגות			V	FIN	PRS	NA	IND	NA	PL	FEM	NA		PRS.FPL	False	V;PL;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:16664|heb:16779	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.1SG	LX-fa7c5b58d1		אַבְרִיג	אַבְרִיג	אַבְרִיג	אבריג	אבריג			V	FIN	FUT	NA	IND	1	SG	NA	NA		FUT.1SG	False	V;1;SG;FUT	False		False		True		False	True	False	unimorph_heb	heb_voc:16643|heb:16759	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.2MSG	LX-fa7c5b58d1		תַּבְרִיג	תַּבְרִיג	תַּבְרִיג	תבריג	תבריג			V	FIN	FUT	NA	IND	2	SG	MASC	NA		FUT.2MSG	False	V;2;SG;FUT;MASC	True	LX-fa7c5b58d1:V1	True	LX-fa7c5b58d1:U3	True		False	True	False	unimorph_heb	heb_voc:16666|heb:16784	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.2FSG	LX-fa7c5b58d1		תַּבְרִיגִי	תַּבְרִיגִי	תַּבְרִיגִי	תבריגי	תבריגי			V	FIN	FUT	NA	IND	2	SG	FEM	NA		FUT.2FSG	False	V;2;SG;FUT;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:16668|heb:16787	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.3MSG	LX-fa7c5b58d1		יַבְרִיג	יַבְרִיג	יַבְרִיג	יבריג	יבריג			V	FIN	FUT	NA	IND	3	SG	MASC	NA		FUT.3MSG	False	V;3;SG;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16658|heb:16774	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.3FSG	LX-fa7c5b58d1		תַּבְרִיג	תַּבְרִיג	תַּבְרִיג	תבריג	תבריג			V	FIN	FUT	NA	IND	3	SG	FEM	NA		FUT.3FSG	False	V;3;SG;FUT;FEM	True	LX-fa7c5b58d1:V1	True	LX-fa7c5b58d1:U3	True		False	True	False	unimorph_heb	heb_voc:16667|heb:16785	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.1PL	LX-fa7c5b58d1		נַבְרִיג	נַבְרִיג	נַבְרִיג	נבריג	נבריג			V	FIN	FUT	NA	IND	1	PL	NA	NA		FUT.1PL	False	V;1;PL;FUT	False		False		True		False	True	False	unimorph_heb	heb_voc:16665|heb:16781	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.2MPL	LX-fa7c5b58d1		תַּבְרִיגוּ	תַּבְרִיגוּ	תַּבְרִיגוּ	תבריגו	תבריגו			V	FIN	FUT	NA	IND	2	PL	MASC	NA		FUT.2MPL	False	V;2;PL;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16669|heb:16786	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.2FPL	LX-fa7c5b58d1		תַּבְרֵגְנָה	תַּבְרֵגְנָה	תַּבְרֵגְנָה	תברגנה	תברגנה			V	FIN	FUT	NA	IND	2	PL	FEM	NA		FUT.2FPL	False	V;2;PL;FUT;FEM	True	LX-fa7c5b58d1:V2	True	LX-fa7c5b58d1:U4	True		False	True	False	unimorph_heb	heb_voc:16670|heb:16782	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.3MPL	LX-fa7c5b58d1		יַבְרִיגוּ	יַבְרִיגוּ	יַבְרִיגוּ	יבריגו	יבריגו			V	FIN	FUT	NA	IND	3	PL	MASC	NA		FUT.3MPL	False	V;3;PL;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16659|heb:16775	0.0	QUESTIONABLE	
LX-fa7c5b58d1.FUT.3FPL	LX-fa7c5b58d1		תַּבְרֵגְנָה	תַּבְרֵגְנָה	תַּבְרֵגְנָה	תברגנה	תברגנה			V	FIN	FUT	NA	IND	3	PL	FEM	NA		FUT.3FPL	False	V;3;PL;FUT;FEM	True	LX-fa7c5b58d1:V2	True	LX-fa7c5b58d1:U4	True		False	True	False	unimorph_heb	heb_voc:16671|heb:16783	0.0	QUESTIONABLE	
LX-fa7c5b58d1.IMP.2MSG	LX-fa7c5b58d1		הַבְרֵג	הַבְרֵג	הַבְרֵג	הברג	הברג			V	FIN	NA	NA	IMP	2	SG	MASC	NA		IMP.2MSG	False	V;2;SG;IMP;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:16655|heb:16760	0.0	QUESTIONABLE	
LX-fa7c5b58d1.IMP.2FSG	LX-fa7c5b58d1		הַבְרִיגִי	הַבְרִיגִי	הַבְרִיגִי	הבריגי	הבריגי			V	FIN	NA	NA	IMP	2	SG	FEM	NA		IMP.2FSG	False	V;2;SG;IMP;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:16653|heb:16773	0.0	QUESTIONABLE	
LX-fa7c5b58d1.IMP.2MPL	LX-fa7c5b58d1		הַבְרִיגוּ	הַבְרִיגוּ	הַבְרִיגוּ	הבריגו	הבריגו			V	FIN	NA	NA	IMP	2	PL	MASC	NA		IMP.2MPL	False	V;2;PL;IMP;MASC	False		True	LX-fa7c5b58d1:U2	True		False	True	False	unimorph_heb	heb_voc:16654|heb:16772	0.0	QUESTIONABLE	
LX-fa7c5b58d1.IMP.2FPL	LX-fa7c5b58d1		הַבְרֵגְנָה	הַבְרֵגְנָה	הַבְרֵגְנָה	הברגנה	הברגנה			V	FIN	NA	NA	IMP	2	PL	FEM	NA		IMP.2FPL	False	V;2;PL;IMP;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:16656|heb:16762	0.0	QUESTIONABLE	
LX-fa7c5b58d1.NFIN	LX-fa7c5b58d1		לְהַבְרִיג	לְהַבְרִיג	לְהַבְרִיג	להבריג	להבריג			V	NFIN	NA	NA	NA	NA	NA	NA	NA		NFIN	False	V;NFIN	False		False		True		False	True	False	unimorph_heb	heb_voc:16660|heb:16776	0.0	QUESTIONABLE	
LX-fa7c5b58d1.MSDR	LX-fa7c5b58d1		הַבְרָגָה	הַבְרָגָה	הַבְרָגָה	הברגה	הברגה			V.MSDR	NFIN	NA	NA	NA	NA	NA	NA	NA		MSDR	False	V.MSDR	False		False		True		False	True	False	unimorph_heb	heb_voc:16657|heb:16761	0.0	QUESTIONABLE	
LX-fa857169fb.PST.3MSG	LX-fa857169fb	RT-2c12b12eff	הִתְעַלֵּם	הִתְעַלֵּם	הִתְעַלֵּם	התעלם	התעלם			V	FIN	PST	NA	IND	3	SG	MASC	NA	HITPAEL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p55390:r495925:o0:t0	0.64	SILVER	
LX-fa8785a968.PST.3MSG	LX-fa8785a968	RT-13b735c2a9	הֻמְלַח	הֻמְלַח	הֻמְלַח	הומלח	המלח			V	FIN	PST	NA	IND	3	SG	MASC	NA	HUFAL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p50508:r347836:o0:t0	0.768	SILVER	
LX-fa8785a968.PRS.MSG	LX-fa8785a968	RT-13b735c2a9	מֻמְלָח	מֻמְלָח	מֻמְלָח		ממלח			V	FIN	PRS	NA	IND	NA	SG	MASC	NA	HUFAL	PRS.MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p22339:r512605:t0:הופעל הווה	0.768	SILVER	MISSING_UNVOCALIZED
LX-fa8785a968.FUT.3MSG	LX-fa8785a968	RT-13b735c2a9	יֻמְלַח	יֻמְלַח	יֻמְלַח		ימלח			V	FIN	FUT	NA	IND	3	SG	MASC	NA	HUFAL	FUT.3MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p22339:r512605:t0:הופעל עתיד	0.768	SILVER	MISSING_UNVOCALIZED
LX-fa96b3af27.PST.3MSG	LX-fa96b3af27	RT-4617c2c36f	הִלְעִיב	הִלְעִיב	הִלְעִיב		הלעיב			V	FIN	PST	NA	IND	3	SG	MASC	NA	HIFIL	PST.3MSG	True		False		False				False	True	False	hewiktionary	wikt:entry:p55342:r511109:o0:t0	0.64	SILVER	MISSING_UNVOCALIZED
LX-fa9bf43b56.PST.3MSG	LX-fa9bf43b56	RT-462887b0bd	בָּזַק	בָּזַק	בָּזַק	בזק	בזק			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p10471:r521122:o2:t0	0.64	SILVER	
LX-fac650e6e0.PST.1SG	LX-fac650e6e0	RT-aeedb8d366	בִּלַּעְתִּי	בִּלַּעְתִּי	בִּלַּעְתִּי	בילעתי	בלעתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PIEL	PST.1SG	True	V;1;SG;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:15118|heb:15281	0.5	SILVER	
LX-fac650e6e0.PST.2MSG	LX-fac650e6e0	RT-aeedb8d366	בִּלַּעְתָּ	בִּלַּעְתָּ	בִּלַּעְתָּ	בילעת	בלעת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PIEL	PST.2MSG	True	V;2;SG;PST;MASC	False		True	LX-fac650e6e0:U1	True		False	True	False	unimorph_heb	heb_voc:15121|heb:15279	0.5	SILVER	
LX-fac650e6e0.PST.2FSG	LX-fac650e6e0	RT-aeedb8d366	בִּלַּעְתְּ	בִּלַּעְתְּ	בִּלַּעְתְּ	בילעת	בלעת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PIEL	PST.2FSG	True	V;2;SG;PST;FEM	False		True	LX-fac650e6e0:U1	True		False	True	False	unimorph_heb	heb_voc:15117|heb:15280	0.5	SILVER	
LX-fac650e6e0.PST.3MSG	LX-fac650e6e0	RT-aeedb8d366	בִּלֵּעַ	בִּלֵּעַ	בִּלֵּעַ	בילע	בלע			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True	V;3;SG;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:15115|heb:15275	0.5	SILVER	
LX-fac650e6e0.PST.3FSG	LX-fac650e6e0	RT-aeedb8d366	בִּלְּעָה	בִּלְּעָה	בִּלְּעָה	בילעה	בלעה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PIEL	PST.3FSG	True	V;3;SG;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:15113|heb:15276	0.5	SILVER	
LX-fac650e6e0.PST.1PL	LX-fac650e6e0	RT-aeedb8d366	בִּלַּעְנוּ	בִּלַּעְנוּ	בִּלַּעְנוּ	בילענו	בלענו			V	FIN	PST	NA	IND	1	PL	NA	NA	PIEL	PST.1PL	True	V;1;PL;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:15116|heb:15278	0.5	SILVER	
LX-fac650e6e0.PST.2MPL	LX-fac650e6e0	RT-aeedb8d366	בִּלַּעְתֶּם	בִּלַּעְתֶּם	בִּלַּעְתֶּם	בילעתם	בלעתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PIEL	PST.2MPL	True	V;2;PL;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:15119|heb:15282	0.5	SILVER	
LX-fac650e6e0.PST.2FPL	LX-fac650e6e0	RT-aeedb8d366	בִּלַּעְתֶּן	בִּלַּעְתֶּן	בִּלַּעְתֶּן	בילעתן	בלעתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PIEL	PST.2FPL	True	V;2;PL;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:15120|heb:15283	0.5	SILVER	
LX-fac650e6e0.PST.3PL	LX-fac650e6e0	RT-aeedb8d366	בִּלְּעוּ	בִּלְּעוּ	בִּלְּעוּ	בילעו	בלעו			V	FIN	PST	NA	IND	3	PL	NA	NA	PIEL	PST.3PL	True	V;3;PL;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:15114|heb:15277	0.5	SILVER	
LX-fac650e6e0.PRS.MSG	LX-fac650e6e0	RT-aeedb8d366	מְבַלֵּעַ	מְבַלֵּעַ	מְבַלֵּעַ	מבלע	מבלע			V	FIN	PRS	NA	IND	NA	SG	MASC	NA	PIEL	PRS.MSG	False	V;SG;PRS;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:15131|heb:15291	0.5	SILVER	
LX-fac650e6e0.PRS.FSG	LX-fac650e6e0	RT-aeedb8d366	מְבַלַּעַת	מְבַלַּעַת	מְבַלַּעַת	מבלעת	מבלעת			V	FIN	PRS	NA	IND	NA	SG	FEM	NA	PIEL	PRS.FSG	False	V;SG;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:15132|heb:15294	0.5	SILVER	
LX-fac650e6e0.PRS.MPL	LX-fac650e6e0	RT-aeedb8d366	מְבַלְּעִים	מְבַלְּעִים	מְבַלְּעִים	מבלעים	מבלעים			V	FIN	PRS	NA	IND	NA	PL	MASC	NA	PIEL	PRS.MPL	False	V;PL;PRS;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:15129|heb:15293	0.5	SILVER	
LX-fac650e6e0.PRS.FPL	LX-fac650e6e0	RT-aeedb8d366	מְבַלְּעוֹת	מְבַלְּעוֹת	מְבַלְּעוֹת	מבלעות	מבלעות			V	FIN	PRS	NA	IND	NA	PL	FEM	NA	PIEL	PRS.FPL	False	V;PL;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:15130|heb:15292	0.5	SILVER	
LX-fac650e6e0.FUT.1SG	LX-fac650e6e0	RT-aeedb8d366	אֲבַלֵּעַ	אֲבַלֵּעַ	אֲבַלֵּעַ	אבלע	אבלע			V	FIN	FUT	NA	IND	1	SG	NA	NA	PIEL	FUT.1SG	False	V;1;SG;FUT	False		False		True		False	True	False	unimorph_heb	heb_voc:15112|heb:15274	0.5	SILVER	
LX-fac650e6e0.FUT.2MSG	LX-fac650e6e0	RT-aeedb8d366	תְּבַלֵּעַ	תְּבַלֵּעַ	תְּבַלֵּעַ	תבלע	תבלע			V	FIN	FUT	NA	IND	2	SG	MASC	NA	PIEL	FUT.2MSG	False	V;2;SG;FUT;MASC	True	LX-fac650e6e0:V1	True	LX-fac650e6e0:U2	True		False	True	False	unimorph_heb	heb_voc:15136|heb:15296	0.5	SILVER	
LX-fac650e6e0.FUT.2FSG	LX-fac650e6e0	RT-aeedb8d366	תְּבַלְּעִי	תְּבַלְּעִי	תְּבַלְּעִי	תבלעי	תבלעי			V	FIN	FUT	NA	IND	2	SG	FEM	NA	PIEL	FUT.2FSG	False	V;2;SG;FUT;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:15134|heb:15299	0.5	SILVER	
LX-fac650e6e0.FUT.3MSG	LX-fac650e6e0	RT-aeedb8d366	יְבַלֵּעַ	יְבַלֵּעַ	יְבַלֵּעַ	יבלע	יבלע			V	FIN	FUT	NA	IND	3	SG	MASC	NA	PIEL	FUT.3MSG	False	V;3;SG;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:15127|heb:15288	0.5	SILVER	
LX-fac650e6e0.FUT.3FSG	LX-fac650e6e0	RT-aeedb8d366	תְּבַלֵּעַ	תְּבַלֵּעַ	תְּבַלֵּעַ	תבלע	תבלע			V	FIN	FUT	NA	IND	3	SG	FEM	NA	PIEL	FUT.3FSG	False	V;3;SG;FUT;FEM	True	LX-fac650e6e0:V1	True	LX-fac650e6e0:U2	True		False	True	False	unimorph_heb	heb_voc:15137|heb:15297	0.5	SILVER	
LX-fac650e6e0.FUT.1PL	LX-fac650e6e0	RT-aeedb8d366	נְבַלֵּעַ	נְבַלֵּעַ	נְבַלֵּעַ	נבלע	נבלע			V	FIN	FUT	NA	IND	1	PL	NA	NA	PIEL	FUT.1PL	False	V;1;PL;FUT	False		False		True		False	True	False	unimorph_heb	heb_voc:15133|heb:15295	0.5	SILVER	
LX-fac650e6e0.FUT.2MPL	LX-fac650e6e0	RT-aeedb8d366	תְּבַלְּעוּ	תְּבַלְּעוּ	תְּבַלְּעוּ	תבלעו	תבלעו			V	FIN	FUT	NA	IND	2	PL	MASC	NA	PIEL	FUT.2MPL	False	V;2;PL;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:15135|heb:15298	0.5	SILVER	
