root_id	root_raw	root_normalized	radical_1	radical_2	radical_3	radical_4	radical_5	root_length	traditional_class	traditional_class_raw	r1_is_nun	r1_is_yod	r1_is_waw	r1_is_alef	r2_is_yod	r2_is_waw	r3_is_he	r3_is_yod	r3_is_alef	rfinal_is_he	r1_is_guttural	r2_is_guttural	r3_is_guttural	has_resh	is_geminate	is_reduplicated_quadriliteral	has_weak_radical	structural_signature	structural_class	sc_strong	sc_final_he	sc_hollow_candidate	sc_initial_nun	sc_initial_yod_waw	sc_geminate	sc_guttural_containing	sc_quadriliteral	root_orthographic	orthographic_root_group_id	n_lexemes	binyanim	source_primary	source_ids	confidence	quality_tier	quality_flags
RT-3af8cdeab7	{{שרש3|ז|ב|ח}}	זבח	ז	ב	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.X	guttural_containing	False	False	False	False	False	False	True	False	זבח	RG-3af8cdeab7	2	PAAL|PIEL	hewiktionary	wikt:conj:p17694:r76755:t0:פיעל עבר|wikt:conj:p17694:r76755:t0:קל עבר|wikt:entry:p56108:r513366:o0:t0|wikt:entry:p56108:r513366:o2096:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-b54ccef32c	{{שרש3|ס|א|ן}}	סאנ	ס	א	נ			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.A.N	guttural_containing	False	False	False	False	False	False	True	False	סאנ	RG-b54ccef32c	1	PAAL	hewiktionary	wikt:entry:p56126:r417953:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-d6c5bdad67	{{שרש3|א|ב|ס}}	אבס	א	ב	ס			3			False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	A.C.C	initial_alef	False	False	False	False	False	False	True	False	אבס	RG-d6c5bdad67	1	PAAL	hewiktionary	wikt:entry:p56127:r460620:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-25af95dfe2	{{שרש3|ב|ס|ה}}	בסה	ב	ס	ה			3			False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	True	C.C.H	final_he	False	True	False	False	False	False	True	False	בסה	RG-25af95dfe2	1	PAAL	hewiktionary	wikt:entry:p56130:r496377:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-8fa5f005ca	{{שרש4|א|ו|ר|ר}}	אורר	א	ו	ר	ר		4			False	False	False	True	False	True	False	False	False	False	True	False	False	True	False	False	True	A.W.R.R	quadriliteral	False	False	False	False	False	False	True	True	אורר	RG-8fa5f005ca	1	PIEL	hewiktionary	wikt:conj:p38347:r377779:t0:פיעל עבר|wikt:entry:p56131:r510077:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-a8437e4139	{{שרש3|א|ז|ר}}	אזר	א	ז	ר			3			False	False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	True	A.C.R	initial_alef	False	False	False	False	False	False	True	False	אזר	RG-a8437e4139	2	PAAL|PIEL	hewiktionary	wikt:entry:p56134:r501224:o0:t0|wikt:entry:p56134:r501224:o850:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-5f60d7e122	{{שרש3|ג|ד|ע}}	גדע	ג	ד	ע			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.E	guttural_containing	False	False	False	False	False	False	True	False	גדע	RG-5f60d7e122	2	PAAL|PIEL	hewiktionary	wikt:entry:p56137:r510139:o0:t0|wikt:entry:p56137:r510139:o602:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-9fccd31f23	{{שרש3|ב|ט|ש}}	בטשׁ	ב	ט	ש			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	בטש	RG-5a68c617b7	1	PAAL	hewiktionary	wikt:entry:p56139:r510110:o0:t0	0.8	SILVER	SHIN_SIN_FROM_FORM|TRADITIONAL_CLASS_NOT_STATED
RT-ba49b60353	{{שרש3|ב|ל|ף}}	בלפ	ב	ל	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	בלפ	RG-ba49b60353	1	PIEL	hewiktionary	wikt:entry:p56150:r478636:o2:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-d821034dc0	{{שרש3|ר|ע|ץ}}	רעצ	ר	ע	צ			3			False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	R.E.C	guttural_containing	False	False	False	False	False	False	True	False	רעצ	RG-d821034dc0	1	PAAL	hewiktionary	wikt:entry:p56155:r510805:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ebf1afcd02	{{שרש3|א|ל|ח}}	אלח	א	ל	ח			3			False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	True	A.C.X	initial_alef	False	False	False	False	False	False	True	False	אלח	RG-ebf1afcd02	1	NIFAL	hewiktionary	wikt:entry:p56165:r408664:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-162126504c	{{שרש3|ג|ל|ע}}	גלע	ג	ל	ע			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.E	guttural_containing	False	False	False	False	False	False	True	False	גלע	RG-162126504c	1	HITPAEL	hewiktionary	wikt:conj:p56169:r378388:t0:התפעל עבר|wikt:entry:p56176:r521975:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-4ec67261db	{{שרש3|ג|ל|ף}}	גלפ	ג	ל	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	גלפ	RG-4ec67261db	1	PIEL	hewiktionary	wikt:entry:p56188:r497703:o16:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-2029699c21	{{שרש3|ב|ה|ל}}	בהל	ב	ה	ל			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.H.C	guttural_containing	False	False	False	False	False	False	True	False	בהל	RG-2029699c21	2	HIFIL|PIEL	hewiktionary	wikt:conj:p56205:r434102:t0:הפעיל עבר|wikt:conj:p56205:r434102:t0:פיעל עבר|wikt:entry:p56203:r456586:o0:t0|wikt:entry:p59273:r522481:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-b22616692c	{{שרש3|ב|י|ץ}}	ביצ	ב	י	צ			3			False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	C.Y.C	hollow_candidate	False	False	True	False	False	False	False	False	ביצ	RG-b22616692c	1	PIEL	hewiktionary	wikt:entry:p56206:r379557:o2:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-6f1a0f16c0	{{שרש3|י|ק|ע}}	יקע	י	ק	ע			3			False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	Y.C.E	initial_yod_waw	False	False	False	False	True	False	True	False	יקע	RG-6f1a0f16c0	1	HIFIL	hewiktionary	wikt:entry:p56228:r474844:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-bf89e1fa68	{{שרש3|שׁ|ג|ח}}	שׁגח	ש	ג	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.X	guttural_containing	False	False	False	False	False	False	True	False	שגח	RG-fc4a3fce89	1	HIFIL	hewiktionary	wikt:conj:p56229:r379691:t0:הפעיל עבר|wikt:entry:p56231:r518881:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-3f905dc399	{{שרש4|ק|ע|ק|ע}}	קעקע	ק	ע	ק	ע		4			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	C.E.C.E	quadriliteral	False	False	False	False	False	False	True	True	קעקע	RG-3f905dc399	2	PIEL	hewiktionary	wikt:entry:p56236:r507870:o0:t0|wikt:entry:p56236:r507870:o1010:t0|wikt:entry:p56236:r507870:o527:t0	0.96	QUESTIONABLE	TRADITIONAL_CLASS_NOT_STATED
RT-f7f37feb7f	{{שרש4|א|פ|ס|ן}}	אפסנ	א	פ	ס	נ		4			False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	A.C.C.N	quadriliteral	False	False	False	False	False	False	True	True	אפסנ	RG-f7f37feb7f	1	PIEL	hewiktionary	wikt:entry:p56238:r429759:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-21a2f1186e	{{שרש4|א|כ|ס|ן}}	אכסנ	א	כ	ס	נ		4			False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	A.C.C.N	quadriliteral	False	False	False	False	False	False	True	True	אכסנ	RG-21a2f1186e	2	HITPAEL|PIEL	hewiktionary	wikt:entry:p56239:r400756:o22:t0|wikt:entry:p58182:r408657:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-7284aa7816	{{שרש3|ב|ח|שׁ}}	בחשׁ	ב	ח	ש			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.X.C	guttural_containing	False	False	False	False	False	False	True	False	בחש	RG-72625f06b0	1	PAAL	hewiktionary	wikt:entry:p56249:r409765:o51:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ba71723eec	{{שרש3|ס|פ|ד}}	ספד	ס	פ	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	ספד	RG-ba71723eec	1	PAAL	hewiktionary	wikt:conj:p56256:r380187:t0:קל עבר|wikt:entry:p56254:r500708:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ca32bffe80	{{שרש3|ג|ז|ל}}	גזל	ג	ז	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	גזל	RG-ca32bffe80	1	PAAL	hewiktionary	wikt:conj:p56275:r413993:t0:קל עבר|wikt:entry:p56273:r420916:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-4435a5e63a	{{שרש3|י|ח|ם}}	יחמ	י	ח	מ			3			False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	Y.X.C	initial_yod_waw	False	False	False	False	True	False	True	False	יחמ	RG-4435a5e63a	1	PIEL	hewiktionary	wikt:entry:p56283:r510361:o46:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-e4f12f61be	{{שרש3|ח|ב|ט}}	חבט	ח	ב	ט			3			False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	X.C.C	guttural_containing	False	False	False	False	False	False	True	False	חבט	RG-e4f12f61be	1	PAAL	hewiktionary	wikt:conj:p56288:r445806:t0:קל עבר|wikt:entry:p56287:r511273:o14:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-74766b96b0	{{שרש3|ד|מ|ע א}}	דמע	ד	מ	ע			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.E	guttural_containing	False	False	False	False	False	False	True	False	דמע	RG-74766b96b0	2	PAAL|PIEL	hewiktionary	wikt:entry:p56291:r516466:o0:t0|wikt:entry:p56291:r516466:o700:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-5c051c11ac	{{שרש3|ג|נ|ח}}	גנח	ג	נ	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.N.X	guttural_containing	False	False	False	False	False	False	True	False	גנח	RG-5c051c11ac	1	PAAL	hewiktionary	wikt:entry:p56294:r409851:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-b727a4a80e	{{שרש3|ק|ל|שׁ}}	קלשׁ	ק	ל	ש			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	קלש	RG-4bd0ecd0d7	1	PAAL	hewiktionary	wikt:entry:p56298:r510769:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-125f11f995	{{שרש3|ד|ח|ק}}	דחק	ד	ח	ק			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.X.C	guttural_containing	False	False	False	False	False	False	True	False	דחק	RG-125f11f995	1	PAAL	hewiktionary	wikt:entry:p56299:r521870:o22:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-852d7416bf	ע-ב-ה	עבה	ע	ב	ה			3			False	False	False	False	False	False	True	False	False	True	True	False	True	False	False	False	True	E.C.H	final_he	False	True	False	False	False	False	True	False	עבה	RG-852d7416bf	3	HITPAEL|PAAL|PIEL	hewiktionary	wikt:entry:p62536:r516788:o1714:t0|wikt:entry:p62536:r516788:o2134:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-30a6f47f0e	ס-ט-ה	סטה	ס	ט	ה			3			False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	True	C.C.H	final_he	False	True	False	False	False	False	True	False	סטה	RG-30a6f47f0e	1	PAAL	hewiktionary	wikt:entry:p22315:r493224:o1383:t0|wikt:entry:p56321:r409073:o0:t0	0.0	QUESTIONABLE	TRADITIONAL_CLASS_NOT_STATED
RT-7d1cd9893a	{{שרש4|ל|ס|ט|ם}}	לסטמ	ל	ס	ט	מ		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	לסטמ	RG-7d1cd9893a	1	PIEL	hewiktionary	wikt:conj:p32168:r383292:t0:פיעל עבר|wikt:entry:p56467:r410439:o1:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-f97f3c797f	{{שרש4|מ|ס|ט|ל}}	מסטל	מ	ס	ט	ל		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	מסטל	RG-f97f3c797f	1	PIEL	hewiktionary	wikt:entry:p56474:r510477:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-87d36b71a1	{{שרש4|ג|ע|ג|ע ב}}	געגע	ג	ע	ג	ע		4			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	C.E.C.E	quadriliteral	False	False	False	False	False	False	True	True	געגע	RG-87d36b71a1	1	PIEL	hewiktionary	wikt:entry:p56477:r510156:o65:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-17ebedb8c4	{{שרש3|צ|נ|ח}}	צנח	צ	נ	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.N.X	guttural_containing	False	False	False	False	False	False	True	False	צנח	RG-17ebedb8c4	1	PAAL	hewiktionary	wikt:entry:p56510:r510740:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-1b470d25d8	{{שרש3|י|ג|ע}}	יגע	י	ג	ע			3			False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	Y.C.E	initial_yod_waw	False	False	False	False	True	False	True	False	יגע	RG-1b470d25d8	1	PAAL	hewiktionary	wikt:entry:p56525:r513065:o29:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-f3444774e3	{{שרש3|ס|י|ט}}	סיט	ס	י	ט			3			False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	C.Y.C	hollow_candidate	False	False	True	False	False	False	False	False	סיט	RG-f3444774e3	1	PIEL	hewiktionary	wikt:entry:p56545:r510603:o318:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-f72f591371	{{שרש3|נ|ס|ר}}	נסר	נ	ס	ר			3			True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	N.C.R	initial_nun	False	False	False	True	False	False	False	False	נסר	RG-f72f591371	1	PIEL	hewiktionary	wikt:conj:p56556:r384547:t0:פיעל עבר|wikt:entry:p56554:r502010:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-cc0fbbb806	{{שרש4|פ|ק|ש|ש}}	פקשׁשׁ	פ	ק	ש	ש		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	פקשש	RG-bf3b31e565	1	HITPAEL	hewiktionary	wikt:entry:p56558:r384666:o9:t0	0.8	SILVER	SHIN_SIN_FROM_FORM|TRADITIONAL_CLASS_NOT_STATED
RT-b010fd2371	{{שרש3|ט|ו|ה}}	טוה	ט	ו	ה			3			False	False	False	False	False	True	True	False	False	True	False	False	True	False	False	False	True	C.W.H	hollow_candidate	False	True	True	False	False	False	True	False	טוה	RG-b010fd2371	1	PAAL	hewiktionary	wikt:conj:p56562:r384591:t0:קל עבר|wikt:entry:p56561:r484082:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-25f97b0a59	{{שרש3|ב|ה|ם}}	בהמ	ב	ה	מ			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.H.C	guttural_containing	False	False	False	False	False	False	True	False	בהמ	RG-25f97b0a59	1	HITPAEL	hewiktionary	wikt:conj:p56622:r385498:t0:התפעל עבר|wikt:entry:p56624:r510262:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-84e78dee6f	{{שרש4|ה|ב|ה|ב}}	הבהב	ה	ב	ה	ב		4			False	False	False	False	False	False	True	False	False	False	True	False	True	False	False	True	True	H.C.H.C	quadriliteral	False	False	False	False	False	False	True	True	הבהב	RG-84e78dee6f	1	PIEL	hewiktionary	wikt:entry:p56640:r510196:o60:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-fdf5c74c2d	{{שרש4|נ|מ|נ|ם}}	נמנמ	נ	מ	נ	מ		4			True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	N.C.N.C	quadriliteral	False	False	False	True	False	False	False	True	נמנמ	RG-fdf5c74c2d	1	PIEL	hewiktionary	wikt:conj:p58037:r406954:t0:פיעל עבר|wikt:entry:p56653:r510561:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ce88620ebe	{{שרש3|ע|כ|ל}}	עכל	ע	כ	ל			3			False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	E.C.C	guttural_containing	False	False	False	False	False	False	True	False	עכל	RG-ce88620ebe	1	PIEL	hewiktionary	wikt:conj:p56661:r385884:t0:פיעל עבר|wikt:entry:p56659:r510635:o21:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-af2e21e2d1	{{שרש3|פ|שׁ|ח}}	פשׁח	פ	ש	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.X	guttural_containing	False	False	False	False	False	False	True	False	פשח	RG-ef354e9640	2	PAAL|PIEL	hewiktionary	wikt:conj:p58543:r414471:t0:פיעל עבר|wikt:conj:p58543:r414471:t0:קל עבר|wikt:entry:p56662:r510725:o0:t0|wikt:entry:p56662:r510725:o417:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-66438b41e1	{{שרש4|ה|ר|ה|ר}}	הרהר	ה	ר	ה	ר		4			False	False	False	False	False	False	True	False	False	False	True	False	True	True	False	True	True	H.R.H.R	quadriliteral	False	False	False	False	False	False	True	True	הרהר	RG-66438b41e1	1	PIEL	hewiktionary	wikt:entry:p56673:r445286:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-6ad331ef73	{{שרש4|ט|פ|ט|ף}}	טפטפ	ט	פ	ט	פ		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	טפטפ	RG-6ad331ef73	1	PIEL	hewiktionary	wikt:entry:p56699:r519577:o66:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-8c50a9739e	נ-שׂ-ק	נשׂק	נ	ש	ק			3			True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נשק	RG-5c69d95447	1	HIFIL	hewiktionary	wikt:conj:p56705:r386329:t0:הפעיל עבר|wikt:entry:p55519:r457688:o0:t0|wikt:entry:p56703:r437349:o2331:t0	0.0	QUESTIONABLE	ROOT_SHARES_ORTHOGRAPHY_WITH_OTHER_ROOT|TRADITIONAL_CLASS_NOT_STATED
RT-f24de6c110	{{שרש4|ת|מ|ר|ן}}	תמרנ	ת	מ	ר	נ		4			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R.N	quadriliteral	False	False	False	False	False	False	False	True	תמרנ	RG-f24de6c110	1	PIEL	hewiktionary	wikt:entry:p56737:r522601:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-1a96641ab4	{{שרש3|י|ע|ף}}	יעפ	י	ע	פ			3			False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	Y.E.C	initial_yod_waw	False	False	False	False	True	False	True	False	יעפ	RG-1a96641ab4	1	PAAL	hewiktionary	wikt:conj:p33581:r380362:t0:קל עבר|wikt:entry:p56770:r509494:o504:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ecb7dfc298	{{שרש3|שׁ|ס|ף}}	שׁספ	ש	ס	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שספ	RG-491f7a5c01	1	PIEL	hewiktionary	wikt:entry:p56813:r510859:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-f93197a1d7	{{שרש3|ל|כ|ד}}	לכד	ל	כ	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	לכד	RG-f93197a1d7	3	HITPAEL|PAAL|PIEL	hewiktionary	wikt:conj:p56872:r388447:t0:התפעל עבר|wikt:conj:p56872:r388447:t0:פיעל עבר|wikt:entry:p56869:r512182:o0:t0|wikt:entry:p56869:r512182:o975:t0|wikt:entry:p56870:r510268:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-b6126052c6	{{שרש4|מ|ל|כ|ד}}	מלכד	מ	ל	כ	ד		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	מלכד	RG-b6126052c6	1	PIEL	hewiktionary	wikt:entry:p56871:r510472:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-39f701c28d	{{שרש3|שׁ|ת|ת}}	שׁתת	ש	ת	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	שתת	RG-9bf5b2d005	1	PAAL	hewiktionary	wikt:entry:p56916:r510886:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-8146323dd4	{{שרש3|ע|ל|ב}}	עלב	ע	ל	ב			3			False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	E.C.C	guttural_containing	False	False	False	False	False	False	True	False	עלב	RG-8146323dd4	1	PAAL	hewiktionary	wikt:conj:p56936:r389145:t0:קל עבר|wikt:entry:p56935:r510637:o14:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-34ecb12e60	{{שרש3|ד|ג|ה}}	דגה	ד	ג	ה			3			False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	True	C.C.H	final_he	False	True	False	False	False	False	True	False	דגה	RG-34ecb12e60	1	PAAL	hewiktionary	wikt:entry:p56950:r478752:o856:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-89e8de30e4	{{שרש3|ג|ב|ב ב}}	גבב	ג	ב	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	גבב	RG-89e8de30e4	1	PIEL	hewiktionary	wikt:entry:p56973:r509369:o15:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-f200d31c68	{{שרש3|מ|ל|ג|א}}	מלג	מ	ל	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	מלג	RG-f200d31c68	1	PAAL	hewiktionary	wikt:entry:p57017:r510467:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-15a709e3f3	{{שרש3|ב|י|ל}}	ביל	ב	י	ל			3			False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	C.Y.C	hollow_candidate	False	False	True	False	False	False	False	False	ביל	RG-15a709e3f3	1	PIEL	hewiktionary	wikt:entry:p57020:r440048:o22:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-39ef5d00e7	{{שרש3|ז|ל|ף}}	זלפ	ז	ל	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	זלפ	RG-39ef5d00e7	2	PAAL|PIEL	hewiktionary	wikt:entry:p57022:r456168:o0:t0|wikt:entry:p57022:r456168:o955:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-0c7256c985	{{שרש3|ה|ג|ר}}	הגר	ה	ג	ר			3			False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	H.C.R	guttural_containing	False	False	False	False	False	False	True	False	הגר	RG-0c7256c985	1	PIEL	hewiktionary	wikt:entry:p57025:r513940:o59:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-4630f2cb07	{{שרש3|מ|ר|ט}}	מרט	מ	ר	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	מרט	RG-4630f2cb07	1	PAAL	hewiktionary	wikt:entry:p57040:r493660:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-d5b5cc21d6	{{שרש3|ב|י|ם}}	בימ	ב	י	מ			3			False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	C.Y.C	hollow_candidate	False	False	True	False	False	False	False	False	בימ	RG-d5b5cc21d6	1	PIEL	hewiktionary	wikt:entry:p57041:r441539:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-29965d3c66	{{שרש3|ק|שׁ|ח}}	קשׁח	ק	ש	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.X	guttural_containing	False	False	False	False	False	False	True	False	קשח	RG-eb3348f2e1	1	HIFIL	hewiktionary	wikt:conj:p57042:r390122:t0:הפעיל עבר|wikt:entry:p57045:r510244:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-005d099ee4	{{שרש3|מ|שׁ|שׁ}}	משׁשׁ	מ	ש	ש			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	משש	RG-c829c3cd88	1	PIEL	hewiktionary	wikt:entry:p57057:r510521:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-1735166480	{{שרש3|ט|פ|ף}}	טפפ	ט	פ	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	טפפ	RG-1735166480	1	PAAL	hewiktionary	wikt:entry:p57097:r510348:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
