record_id	record_type	lemma	source_primary	quality_tier	missing_fields	details
RT-8f38c5da2c	root	רשׁמ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-97c683397c	root	שׁגר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-f9bec89fd9	root	שׁטפ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4ab3ca8e45	root	שׁכח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-bd484d73a5	root	שׁכנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a1823ae5ad	root	שׁלט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-dd55bfcc2f	root	שׁפכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-8dc04dc006	root	שׁרק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-bdf2cc6bc9	root	שׂרפ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-b2b7c059c1	root	תבל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-500acc0d68	root	תעב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-09f4609d71	root	תרגל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9f20cd4871	root	תבע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-e784e719a6	root	תור	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-c17af85e34	root	תרמ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-68e78e1d74	root	אחר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2e46592219	root	אלפ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0f504e79bf	root	אמצ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ed7ce174a1	root	אשׁר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2a723334d2	root	אבל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-062f24eb61	root	אהד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-accf9f3965	root	אזל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-96d448a7eb	root	אמד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a0c8ef900f	root	אסר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-eb23769807	root	ארב	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-3cd61da61c	root	ארז	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3a80f107fe	root	ארח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-719c2eea4c	root	אבחנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-424bcd663a	root	אמלל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-212f9c7252	root	אתת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-bc33dc636d	root	בדח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9e6e0945ac	root	בזבז	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-11c72b4478	root	בכר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-97980aa9f9	root	בקע	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-02c0c71ca9	root	בקשׁ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-238504167d	root	באר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-63d608cb18	root	ברכ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-800815ca69	root	בוז	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-815a4614ce	root	בלמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-8f13c01c1e	root	בעט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-04bd4c023c	root	בער	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-d288f3689e	root	בדד	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-c7e99cff77	root	גדל	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-0da5083513	root	גמד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-19f4f6034e	root	גני	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ab898a2be0	root	גרה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3d498b96a7	root	גאל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-d417a7c63f	root	גבר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-e728c35de4	root	גמל	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-e5e3a2459e	root	גרב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-7379cd92af	root	גרר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-72dac1701a	root	דגדג	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-052b8636cf	root	דכדכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-39f97a5fbc	root	דאג	hewiktionary	QUESTIONABLE	traditional_class	no גזרה stated by any matched entry
RT-5375d9fe14	root	דאה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2b643eede0	root	דחפ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-5909db7f59	root	דחה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-59de8756f8	root	דרכ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-6990c28288	root	דרס	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-75dadc39f6	root	בהר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-432e01dd60	root	גזמ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-eab9baa22e	root	יזע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-f31fe74c2a	root	טהר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-305ca6931b	root	טנפ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-3ffba2d61a	root	כעס	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-99973d6b33	root	כרז	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-ca4f9bcb1d	root	כרח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-75bdf02695	root	המהמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-99c7d6c802	root	סכמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-6af2f2d058	root	פגנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-bcd9fc1e5d	root	פחת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ffbf745426	root	פסק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-76517d5ca5	root	פרע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2a42896833	root	פתע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-94ce6bd235	root	יצע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-f47e579969	root	רגשׁ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f7a4affe8d	root	רחב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-415ee14052	root	רטב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3d6ba3645f	root	שׁהה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-cf3fc079fb	root	שׁלג	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-dccbca4472	root	שׁלכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c5fbdc32d8	root	שׁלמ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f367c958b6	root	שׁתנ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f07f3ead78	root	שׁגע	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-a52c29cbc9	root	שׁדל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ccccae361b	root	שׁחרר	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-c7692933a2	root	שׁחוה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3986a960f1	root	שׁכנז	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-b1ceecea52	root	שׂכר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4ab528b185	root	אזרח	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-844c5a3d0b	root	אזנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3245bc7c95	root	ארגנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-40c5f5bda1	root	אשׁשׁ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2a39613865	root	תחל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a7537a8a45	root	חפשׂ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-91ad7f07ba	root	נחל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c85c156911	root	עמל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-387171f41a	root	עמר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9ab5cd72f9	root	פאר	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-5887a69a33	root	תקנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-e4c0431987	root	קרח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0494fabdbd	root	רחשׁ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-641b86259c	root	נתר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-aa163bed22	root	יטב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-b417575aad	root	ימנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-08132b2ffb	root	ינק	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-4b73680b6c	root	קור	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-21f33df9a2	root	ריח	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f090295414	root	שׁיב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-06667d87ff	root	חכמ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-0c334b4302	root	הזה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-070b857330	root	ישׁע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c0cb758ac3	root	זהמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-64eeeffed3	root	זוב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9ac419877c	root	זחל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-6063b8641a	root	זנה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-33f0868692	root	זקנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0c315671f3	root	זרע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-76361f00f6	root	חדשׁ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-ef5f263c19	root	חיכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-72f6725213	root	חפה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0c18ae9445	root	חוד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-1f00eaeeab	root	חוה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-eea16fc04a	root	חזר	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-0d69da4b4b	root	חלפ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-5c0e0e559f	root	חלה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-b8ba8bb6e7	root	חמד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-d6bb624bba	root	חנק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-7bea774fec	root	חנה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-6feabccd2a	root	חסה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2534437084	root	חצה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-1bf8eb89b8	root	חקר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9027d0094f	root	חתכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c64a438809	root	חקק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-d8d2ebd2ce	root	טאטא	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-bbe0290798	root	טפל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9270f2ed2b	root	טבח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ac3e6cb557	root	טפח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-eaab24cbcb	root	יצר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-740ea9fbb9	root	כפר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0891939731	root	כאב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-1bf8286505	root	כבשׁ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-8d3db77420	root	כמה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-af6a8e6bf4	root	לבב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9092b0fe3e	root	להט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-817839a941	root	לחצ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-22dab7652b	root	לקח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-05b230ac1a	root	לושׁ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f5b1e1c793	root	מינ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-16b4292b07	root	מתנ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9faa71f913	root	מלכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-bd0aeebed7	root	מנה	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-afb25e0a3b	root	מעכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2c325683f2	root	מעל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-aabf20e46d	root	משׁל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0f2902f999	root	נחמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-63ed3b77e9	root	כשׁל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-65ff6e5425	root	קנה	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-46c06b2054	root	נקה	hewiktionary	QUESTIONABLE	traditional_class	no גזרה stated by any matched entry
RT-ba98415b76	root	שׁאר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-75beba7bc7	root	שׁבר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-b804968563	root	אצל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2c12b12eff	root	עלמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a96b9f14eb	root	נבל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-92a2738b2a	root	נגה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-68441e61ec	root	נעל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-95061826c7	root	נעמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2382abd9da	root	נפשׁ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-d95196403c	root	נצר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-956f636c94	root	נשׁב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-11f38a282f	root	סבסד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4af9a9be67	root	סדר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-546a63329b	root	סיע	hewiktionary	QUESTIONABLE	traditional_class	no גזרה stated by any matched entry
RT-5aa1d95c4b	root	סמל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-dfd71addb2	root	סננ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-4972cadcf0	root	ספח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-8ebb3b54e2	root	סרב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a32db12c99	root	סגד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9854152c75	root	סחר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0d40fcd6a9	root	סנט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-eda481ac84	root	עטר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0bee4a5dcb	root	עצב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-1ab0a6a48f	root	עבד	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-7bc04d20bb	root	עזב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-f952e127bf	root	עזר	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-5b2c322c61	root	ערב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9d78865c45	root	ערק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-82955fc744	root	פהק	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f87b1ae9a8	root	פסל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-10b4df06bb	root	פספס	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-47c368f27d	root	פדה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ed2098307b	root	פרח	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-ab5a6f9597	root	פרס	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-c437ec1e04	root	פרצ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-17d5372106	root	פרק	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f0939c2514	root	פרה	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-abba832ed5	root	צטט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0c8c721a55	root	צנזר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a79ea71a53	root	צרפ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a8c9fd73dc	root	צבא	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-dba1adc46f	root	צדק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c84332334c	root	צלע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-5b44f5834b	root	קדשׁ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-7a1dab7570	root	קטר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-5a29283243	root	קלה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-df08a760ea	root	קרנ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-f2ee753c1c	root	קרה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-49723f5275	root	רהט	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-c2cd614d50	root	רמה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-16ce21aa71	root	רפד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-1face1a1b4	root	רקע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-6a16c30131	root	רשׁת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4480242508	root	רעה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-792b3f99d7	root	רצח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2d82abb04b	root	שׁבח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ad0309688f	root	שׁדר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-108211fcff	root	שׁחד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a6e5885b22	root	שׁלב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a2c45ee1da	root	שׁפר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c647463e08	root	שׂחק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4876c1650f	root	שׁרת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-d21df54caf	root	שׁבה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-07344c5af4	root	שׁחט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-36f804febe	root	שׁופ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-8bafcd5b4b	root	שׁפט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-eda2d2dbdd	root	שׁקט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-345a084c4a	root	שׁקל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4a62a270ae	root	שׁתל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-5226dd4736	root	שׁחק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-8f240005f7	root	שׂחה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-76612fe279	root	שׂימ	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-b880329603	root	שׂמח	hewiktionary	GOLD	traditional_class	no גזרה stated by any matched entry
RT-5860a7023c	root	שׂנא	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3c011ee06f	root	שׂרד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-68cc815980	root	שׂישׂ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-89867a4d0b	root	שׁרשׁ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-35ab5a7e80	root	תכנת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0182fcae00	root	תלתל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-fe732ed9e8	root	תעד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-7f19f0b42f	root	תהה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9dfe40ce61	root	תמכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ad569a68d9	root	תפס	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4c437e5473	root	ערפל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-d5ee3b8611	root	פרמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-11c08a3aec	root	צבר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0684b2498b	root	קמע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-a292cf1d4d	root	זנב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-4099da15c4	root	יחס	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-e37bb8b0fb	root	ארכ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2b36a0528f	root	שׁפה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3122da4329	root	דגמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9732108adc	root	רגע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-08c0654ac3	root	בית	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-332240b8da	root	ישׁר	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-baa13221fb	root	חיל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-8e94ecc776	root	חרג	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-9e74b81b57	root	רננ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c2c7170198	root	שׁרמט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-532c863c51	root	רבע	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-c42bf23800	root	בור	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2f047d6669	root	שׁבט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-ebf2296dd0	root	ענשׁ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-d75d20d419	root	עינ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2ae8d8e35c	root	צבת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-e7c6e69921	root	יער	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-7206bf36cd	root	תקתק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-dedd5e3e1e	root	חפת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-6c8b518620	root	רעפ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-5b196b3d39	root	ערס	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-cc1087aa1c	root	וסת	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-2fea0cbfea	root	עוט	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-98437792d2	root	סנדל	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-26cb90b581	root	אכזב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-63d118d44f	root	מצה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3d0135ce30	root	חתמ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-0e5d747948	root	מסה	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-e9767e547d	root	חפשׁ	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-250e46a35b	root	קלד	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-3aab1cf552	root	תיק	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-5a12579f5e	root	רפרפ	hewiktionary	QUESTIONABLE	traditional_class	no גזרה stated by any matched entry
RT-17f3528603	root	יהב	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
RT-5f1398ca25	root	פסח	hewiktionary	SILVER	traditional_class	no גזרה stated by any matched entry
